shipment_id,shipment_date,warehouse_id,customer_id,planned_transit_days,actual_transit_days,delivery_status,shipment_value_inr,freight_revenue_inr,operational_cost_inr,profit_inr,profit_margin_pct,on_time_flag,delivery_date,warehouse_name,warehouse_region,state,customer_name,customer_segment,customer_region
4863,2025-07-10,8,68,2.3,4.2,Delayed,1725.19,807.06,703.61,103.45,12.82,0,2025-07-14,Ahmedabad Hub,West,Gujarat,Customer_068,Wholesale,North
4864,2026-01-27,7,110,4.7,4.7,Delivered,1924.99,579.79,459.93,119.86,20.67,1,2026-01-31,Kolkata Hub,East,West Bengal,Customer_110,Retail,South
4865,2026-05-19,5,131,2.4,2.4,Delivered,1607.53,756.98,548.15,208.83,27.59,1,2026-05-21,Delhi Hub,North,Delhi,Customer_131,E-commerce,East
4866,2025-11-29,3,25,4.0,4.0,Delivered,1747.12,494.82,364.45,130.37,26.35,1,2025-12-03,Chennai Hub,South,Tamil Nadu,Customer_025,E-commerce,West
4867,2025-07-05,7,21,4.4,4.4,Delivered,601.68,350.05,221.17,128.88,36.82,1,2025-07-09,Kolkata Hub,East,West Bengal,Customer_021,E-commerce,North
4868,2026-01-11,5,140,4.2,8.9,Delayed,2238.44,891.97,652.53,239.44,26.84,0,2026-01-19,Delhi Hub,North,Delhi,Customer_140,Enterprise,West
4869,2026-04-09,2,54,2.9,2.9,Delivered,1196.44,971.26,742.61,228.65,23.54,1,2026-04-11,Bengaluru Hub,South,Karnataka,Customer_054,Enterprise,East
4870,2025-10-21,5,1,2.7,2.7,Delivered,3218.55,264.16,190.72,73.44,27.8,1,2025-10-23,Delhi Hub,North,Delhi,Customer_001,E-commerce,East
4871,2026-03-28,4,128,2.2,2.2,Delivered,667.3,675.56,534.51,141.05,20.88,1,2026-03-30,Mumbai Hub,West,Maharashtra,Customer_128,Enterprise,West
4872,2025-12-10,1,1,1.3,1.3,Delivered,1235.26,1321.97,727.19,594.78,44.99,1,2025-12-11,Hyderabad Hub,South,Telangana,Customer_001,E-commerce,East
4873,2025-10-13,4,135,4.0,4.0,Delivered,698.64,562.78,410.24,152.54,27.1,1,2025-10-17,Mumbai Hub,West,Maharashtra,Customer_135,Enterprise,West
4874,2025-12-28,8,10,3.9,3.9,Delivered,507.85,613.27,378.43,234.84,38.29,1,2025-12-31,Ahmedabad Hub,West,Gujarat,Customer_010,Wholesale,North
4875,2025-08-13,7,143,3.7,3.7,Delivered,1959.41,228.13,150.81,77.32,33.89,1,2025-08-16,Kolkata Hub,East,West Bengal,Customer_143,E-commerce,North
4876,2026-04-08,7,40,1.0,1.0,Delivered,2732.97,653.81,433.4,220.41,33.71,1,2026-04-09,Kolkata Hub,East,West Bengal,Customer_040,E-commerce,South
4877,2025-12-22,6,139,3.0,3.0,Delivered,2197.88,148.09,82.77,65.32,44.11,1,2025-12-25,Pune Hub,West,Maharashtra,Customer_139,E-commerce,South
4878,2025-12-09,4,45,3.9,3.9,Delivered,1295.83,226.44,172.78,53.66,23.7,1,2025-12-12,Mumbai Hub,West,Maharashtra,Customer_045,Retail,South
4879,2026-06-16,3,87,4.6,4.6,Delivered,1106.54,440.05,251.76,188.29,42.79,1,2026-06-20,Chennai Hub,South,Tamil Nadu,Customer_087,Wholesale,South
4880,2026-06-05,8,141,3.5,3.5,Delivered,344.26,321.14,253.12,68.02,21.18,1,2026-06-08,Ahmedabad Hub,West,Gujarat,Customer_141,Enterprise,South
4881,2025-11-17,2,27,3.4,3.4,Delivered,587.81,607.47,420.83,186.64,30.72,1,2025-11-20,Bengaluru Hub,South,Karnataka,Customer_027,Retail,North
4882,2025-11-09,8,50,2.5,2.5,Delivered,1773.56,415.73,257.2,158.53,38.13,1,2025-11-11,Ahmedabad Hub,West,Gujarat,Customer_050,Retail,North
4883,2025-09-25,6,61,3.6,3.6,Delivered,476.43,518.45,367.93,150.52,29.03,1,2025-09-28,Pune Hub,West,Maharashtra,Customer_061,E-commerce,West
4884,2025-12-23,6,13,2.9,2.9,Delivered,1285.73,849.94,664.52,185.42,21.82,1,2025-12-25,Pune Hub,West,Maharashtra,Customer_013,Wholesale,West
4885,2025-12-30,6,140,2.4,2.4,Delivered,5118.22,369.64,275.45,94.19,25.48,1,2026-01-01,Pune Hub,West,Maharashtra,Customer_140,Enterprise,West
4886,2025-11-06,7,85,1.9,1.9,Delivered,1614.81,1480.58,875.61,604.97,40.86,1,2025-11-07,Kolkata Hub,East,West Bengal,Customer_085,Retail,South
4887,2026-03-03,1,84,2.2,2.2,Delivered,1093.01,249.45,156.52,92.93,37.25,1,2026-03-05,Hyderabad Hub,South,Telangana,Customer_084,Retail,West
4888,2025-09-27,5,20,3.6,3.6,Delivered,2866.51,536.82,309.83,226.99,42.28,1,2025-09-30,Delhi Hub,North,Delhi,Customer_020,Retail,West
4889,2025-09-04,3,31,1.7,1.7,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Chennai Hub,South,Tamil Nadu,Customer_031,E-commerce,South
4890,2025-12-05,8,8,2.9,2.9,Delivered,4210.08,843.51,506.31,337.2,39.98,1,2025-12-07,Ahmedabad Hub,West,Gujarat,Customer_008,Enterprise,North
4891,2025-11-26,7,24,4.6,4.6,Delivered,1701.1,624.31,459.74,164.57,26.36,1,2025-11-30,Kolkata Hub,East,West Bengal,Customer_024,E-commerce,South
4892,2026-06-05,8,33,1.6,1.6,Delivered,3039.82,308.35,179.75,128.6,41.71,1,2026-06-06,Ahmedabad Hub,West,Gujarat,Customer_033,Retail,East
4893,2025-10-24,2,42,3.7,3.7,Delivered,1665.4,531.26,393.47,137.79,25.94,1,2025-10-27,Bengaluru Hub,South,Karnataka,Customer_042,E-commerce,East
4894,2026-01-30,7,143,3.8,3.8,Delivered,880.84,1011.26,686.26,325.0,32.14,1,2026-02-02,Kolkata Hub,East,West Bengal,Customer_143,E-commerce,North
4895,2026-04-20,1,139,2.9,7.3,Delayed,310.99,871.64,800.47,71.17,8.17,0,2026-04-27,Hyderabad Hub,South,Telangana,Customer_139,E-commerce,South
4896,2026-03-10,8,94,3.9,3.9,Delivered,896.8,446.59,303.56,143.03,32.03,1,2026-03-13,Ahmedabad Hub,West,Gujarat,Customer_094,E-commerce,West
4897,2025-11-20,7,37,3.0,6.1,Delayed,999.61,382.38,292.06,90.32,23.62,0,2025-11-26,Kolkata Hub,East,West Bengal,Customer_037,Retail,North
4898,2026-03-07,7,147,4.1,4.1,Delivered,1111.71,664.66,478.72,185.94,27.98,1,2026-03-11,Kolkata Hub,East,West Bengal,Customer_147,E-commerce,North
4899,2026-04-28,4,34,2.0,2.0,Delivered,686.66,749.75,468.65,281.1,37.49,1,2026-04-30,Mumbai Hub,West,Maharashtra,Customer_034,Enterprise,East
4900,2025-07-25,2,53,5.3,5.3,Delivered,1241.19,298.67,171.14,127.53,42.7,1,2025-07-30,Bengaluru Hub,South,Karnataka,Customer_053,Enterprise,South
4901,2026-04-03,6,140,4.8,4.8,Delivered,914.44,692.52,524.03,168.49,24.33,1,2026-04-07,Pune Hub,West,Maharashtra,Customer_140,Enterprise,West
4902,2025-09-08,2,96,1.0,1.0,Delivered,3163.01,1051.65,770.21,281.44,26.76,1,2025-09-09,Bengaluru Hub,South,Karnataka,Customer_096,E-commerce,East
4903,2025-10-21,2,105,4.5,4.5,Delivered,1237.44,709.93,400.66,309.27,43.56,1,2025-10-25,Bengaluru Hub,South,Karnataka,Customer_105,Enterprise,South
4904,2026-06-28,4,48,2.6,2.6,In Transit,2182.28,573.71,448.49,125.22,21.83,,,Mumbai Hub,West,Maharashtra,Customer_048,E-commerce,East
4905,2025-10-20,5,40,4.8,4.8,Delivered,909.66,782.05,469.93,312.12,39.91,1,2025-10-24,Delhi Hub,North,Delhi,Customer_040,E-commerce,South
4906,2026-06-29,7,88,4.3,4.3,In Transit,2206.36,331.64,244.06,87.58,26.41,,,Kolkata Hub,East,West Bengal,Customer_088,E-commerce,South
4907,2026-04-29,3,43,2.0,4.2,Returned,1896.5,310.81,219.71,91.1,29.31,0,2026-05-03,Chennai Hub,South,Tamil Nadu,Customer_043,Retail,East
4908,2025-09-29,6,17,3.8,3.8,Delivered,1438.3,599.64,401.59,198.05,33.03,1,2025-10-02,Pune Hub,West,Maharashtra,Customer_017,Retail,South
4909,2025-07-18,8,102,2.4,5.4,Delayed,819.48,665.33,465.74,199.59,30.0,0,2025-07-23,Ahmedabad Hub,West,Gujarat,Customer_102,E-commerce,West
4910,2025-11-26,5,111,3.8,3.8,Delivered,454.68,770.25,530.54,239.71,31.12,1,2025-11-29,Delhi Hub,North,Delhi,Customer_111,Retail,West
4911,2026-02-12,1,70,3.3,3.3,Delivered,1166.6,577.03,356.34,220.69,38.25,1,2026-02-15,Hyderabad Hub,South,Telangana,Customer_070,Enterprise,North
4912,2026-01-30,7,60,2.4,2.4,Delivered,2121.16,404.35,272.62,131.73,32.58,1,2026-02-01,Kolkata Hub,East,West Bengal,Customer_060,Retail,South
4913,2026-06-25,6,77,1.7,1.7,Delivered,3379.1,449.76,248.64,201.12,44.72,1,2026-06-26,Pune Hub,West,Maharashtra,Customer_077,Wholesale,East
4914,2025-11-28,3,35,3.5,3.5,Delivered,1122.73,585.31,454.77,130.54,22.3,1,2025-12-01,Chennai Hub,South,Tamil Nadu,Customer_035,Enterprise,South
4915,2026-01-08,7,16,3.7,7.1,Delayed,436.27,667.1,611.29,55.81,8.37,0,2026-01-15,Kolkata Hub,East,West Bengal,Customer_016,Retail,North
4916,2025-08-09,1,146,3.0,3.0,Delivered,2282.46,202.41,112.59,89.82,44.38,1,2025-08-12,Hyderabad Hub,South,Telangana,Customer_146,Retail,West
4917,2026-02-27,4,38,2.3,2.3,Delivered,1433.86,404.29,322.06,82.23,20.34,1,2026-03-01,Mumbai Hub,West,Maharashtra,Customer_038,Retail,West
4918,2025-11-15,5,32,2.7,6.3,Delayed,1021.54,269.61,246.7,22.91,8.5,0,2025-11-21,Delhi Hub,North,Delhi,Customer_032,Retail,South
4919,2026-06-10,7,7,2.0,2.0,Delivered,2130.2,487.4,348.42,138.98,28.51,1,2026-06-12,Kolkata Hub,East,West Bengal,Customer_007,Retail,North
4920,2025-12-27,6,46,4.0,4.0,Delivered,1438.46,148.75,96.47,52.28,35.15,1,2025-12-31,Pune Hub,West,Maharashtra,Customer_046,Wholesale,South
4921,2026-01-16,2,18,1.0,1.0,Delivered,1617.13,735.17,566.8,168.37,22.9,1,2026-01-17,Bengaluru Hub,South,Karnataka,Customer_018,E-commerce,South
4922,2026-01-19,8,71,4.2,6.6,Delayed,3498.87,749.33,702.56,46.77,6.24,0,2026-01-25,Ahmedabad Hub,West,Gujarat,Customer_071,Wholesale,North
4923,2025-08-30,8,40,3.1,3.1,Delivered,1065.78,372.47,244.09,128.38,34.47,1,2025-09-02,Ahmedabad Hub,West,Gujarat,Customer_040,E-commerce,South
4924,2026-01-08,8,88,3.8,3.8,Delivered,1381.05,1075.43,781.0,294.43,27.38,1,2026-01-11,Ahmedabad Hub,West,Gujarat,Customer_088,E-commerce,South
4925,2025-07-05,3,78,3.9,3.9,Delivered,3857.45,214.69,161.58,53.11,24.74,1,2025-07-08,Chennai Hub,South,Tamil Nadu,Customer_078,Retail,West
4926,2026-02-22,7,5,3.3,3.3,Delivered,2545.86,157.95,119.15,38.8,24.56,1,2026-02-25,Kolkata Hub,East,West Bengal,Customer_005,Retail,East
4927,2025-12-28,8,86,2.8,5.7,Delayed,2801.66,279.07,264.29,14.78,5.3,0,2026-01-02,Ahmedabad Hub,West,Gujarat,Customer_086,Retail,North
4928,2026-05-07,6,22,4.4,4.4,Delivered,2957.11,598.65,448.99,149.66,25.0,1,2026-05-11,Pune Hub,West,Maharashtra,Customer_022,Retail,South
4929,2025-08-06,2,74,1.3,5.0,Delayed,939.92,525.8,453.32,72.48,13.78,0,2025-08-11,Bengaluru Hub,South,Karnataka,Customer_074,Wholesale,West
4930,2025-08-25,6,90,4.6,4.6,Delivered,1591.99,401.0,301.16,99.84,24.9,1,2025-08-29,Pune Hub,West,Maharashtra,Customer_090,E-commerce,South
4931,2026-02-22,7,79,2.0,2.0,Delivered,756.34,574.63,359.45,215.18,37.45,1,2026-02-24,Kolkata Hub,East,West Bengal,Customer_079,E-commerce,East
4932,2026-06-23,1,119,2.8,2.8,Delivered,2927.5,609.48,372.86,236.62,38.82,1,2026-06-25,Hyderabad Hub,South,Telangana,Customer_119,Enterprise,West
4933,2026-06-14,2,129,4.8,4.8,Delivered,1392.47,456.28,284.73,171.55,37.6,1,2026-06-18,Bengaluru Hub,South,Karnataka,Customer_129,Retail,North
4934,2026-01-13,2,78,5.7,5.7,Delivered,1964.13,508.43,348.81,159.62,31.39,1,2026-01-18,Bengaluru Hub,South,Karnataka,Customer_078,Retail,West
4935,2025-09-11,6,36,3.4,3.4,Delivered,2363.48,504.98,352.05,152.93,30.28,1,2025-09-14,Pune Hub,West,Maharashtra,Customer_036,Wholesale,North
4936,2025-08-28,4,95,1.7,1.7,Delivered,208.16,340.08,214.27,125.81,36.99,1,2025-08-29,Mumbai Hub,West,Maharashtra,Customer_095,Wholesale,South
4937,2026-02-25,7,28,4.1,4.1,Delivered,1807.81,710.71,476.5,234.21,32.95,1,2026-03-01,Kolkata Hub,East,West Bengal,Customer_028,E-commerce,West
4938,2025-07-02,8,98,3.2,3.2,Delivered,3984.61,402.56,279.49,123.07,30.57,1,2025-07-05,Ahmedabad Hub,West,Gujarat,Customer_098,E-commerce,East
4939,2026-06-25,4,35,2.0,2.0,Delivered,70.4,730.0,452.13,277.87,38.06,1,2026-06-27,Mumbai Hub,West,Maharashtra,Customer_035,Enterprise,South
4940,2026-01-04,5,62,3.4,3.4,Delivered,3179.58,720.29,406.39,313.9,43.58,1,2026-01-07,Delhi Hub,North,Delhi,Customer_062,Retail,North
4941,2026-05-03,8,87,1.8,1.8,Delivered,2336.67,135.11,77.88,57.23,42.36,1,2026-05-04,Ahmedabad Hub,West,Gujarat,Customer_087,Wholesale,South
4942,2025-07-30,1,108,3.4,5.6,Delayed,2034.53,1425.25,1234.25,191.0,13.4,0,2025-08-04,Hyderabad Hub,South,Telangana,Customer_108,Wholesale,North
4943,2026-03-24,4,125,2.2,2.2,Delivered,1235.75,325.68,254.18,71.5,21.95,1,2026-03-26,Mumbai Hub,West,Maharashtra,Customer_125,Retail,West
4944,2025-10-16,6,79,1.0,1.0,Delivered,1088.29,707.24,467.78,239.46,33.86,1,2025-10-17,Pune Hub,West,Maharashtra,Customer_079,E-commerce,East
4945,2026-05-28,7,125,1.4,1.4,Delivered,2011.88,567.19,384.06,183.13,32.29,1,2026-05-29,Kolkata Hub,East,West Bengal,Customer_125,Retail,West
4946,2025-09-28,4,61,2.5,2.5,Delivered,809.76,1158.29,648.7,509.59,44.0,1,2025-09-30,Mumbai Hub,West,Maharashtra,Customer_061,E-commerce,West
4947,2026-01-21,5,26,3.8,8.7,Delayed,638.33,126.32,110.43,15.89,12.58,0,2026-01-29,Delhi Hub,North,Delhi,Customer_026,Wholesale,South
4948,2026-02-05,3,57,4.6,4.6,Delivered,4627.75,835.88,639.09,196.79,23.54,1,2026-02-09,Chennai Hub,South,Tamil Nadu,Customer_057,Retail,South
4949,2025-10-02,5,132,4.8,4.8,Delivered,3065.2,997.51,670.35,327.16,32.8,1,2025-10-06,Delhi Hub,North,Delhi,Customer_132,Retail,South
4950,2025-10-11,2,42,1.5,1.5,Delivered,2021.55,992.68,764.91,227.77,22.94,1,2025-10-12,Bengaluru Hub,South,Karnataka,Customer_042,E-commerce,East
4951,2026-02-08,8,22,3.0,3.0,Delivered,1302.07,401.48,264.67,136.81,34.08,1,2026-02-11,Ahmedabad Hub,West,Gujarat,Customer_022,Retail,South
4952,2026-01-02,7,139,2.5,5.0,Delayed,1026.35,461.16,373.96,87.2,18.91,0,2026-01-07,Kolkata Hub,East,West Bengal,Customer_139,E-commerce,South
4953,2025-12-31,2,90,3.1,3.1,Delivered,1527.68,1001.46,721.81,279.65,27.92,1,2026-01-03,Bengaluru Hub,South,Karnataka,Customer_090,E-commerce,South
4954,2025-12-09,4,58,4.8,4.8,Delivered,1992.87,1687.51,1064.54,622.97,36.92,1,2025-12-13,Mumbai Hub,West,Maharashtra,Customer_058,Retail,North
4955,2026-03-04,4,7,3.4,6.8,Delayed,1452.9,827.32,738.56,88.76,10.73,0,2026-03-10,Mumbai Hub,West,Maharashtra,Customer_007,Retail,North
4956,2025-07-31,5,136,4.2,7.6,Delayed,560.66,553.61,432.53,121.08,21.87,0,2025-08-07,Delhi Hub,North,Delhi,Customer_136,Retail,South
4957,2025-08-21,5,51,5.6,5.6,Delivered,1529.36,358.22,283.05,75.17,20.98,1,2025-08-26,Delhi Hub,North,Delhi,Customer_051,Enterprise,West
4958,2026-06-10,6,90,1.5,1.5,Delivered,323.41,844.06,659.85,184.21,21.82,1,2026-06-11,Pune Hub,West,Maharashtra,Customer_090,E-commerce,South
4959,2025-09-14,1,108,2.7,2.7,Delivered,2809.57,1048.53,667.29,381.24,36.36,1,2025-09-16,Hyderabad Hub,South,Telangana,Customer_108,Wholesale,North
4960,2026-04-04,6,9,3.8,6.9,Delayed,2245.56,628.9,548.67,80.23,12.76,0,2026-04-10,Pune Hub,West,Maharashtra,Customer_009,E-commerce,South
4961,2025-08-09,2,38,3.5,3.5,Delivered,2905.74,1000.32,674.39,325.93,32.58,1,2025-08-12,Bengaluru Hub,South,Karnataka,Customer_038,Retail,West
4962,2025-10-09,6,111,4.4,6.7,Delayed,650.83,346.31,295.04,51.27,14.8,0,2025-10-15,Pune Hub,West,Maharashtra,Customer_111,Retail,West
4963,2025-10-19,5,13,2.8,2.8,Delivered,2037.91,459.18,272.38,186.8,40.68,1,2025-10-21,Delhi Hub,North,Delhi,Customer_013,Wholesale,West
4964,2026-05-17,7,7,3.4,3.4,Delivered,1106.18,755.62,557.0,198.62,26.29,1,2026-05-20,Kolkata Hub,East,West Bengal,Customer_007,Retail,North
4965,2026-03-06,6,139,2.4,2.4,Delivered,2307.42,947.73,642.17,305.56,32.24,1,2026-03-08,Pune Hub,West,Maharashtra,Customer_139,E-commerce,South
4966,2026-01-07,3,67,4.4,7.8,Delayed,2204.73,318.72,213.48,105.24,33.02,0,2026-01-14,Chennai Hub,South,Tamil Nadu,Customer_067,Retail,South
4967,2025-12-29,8,41,3.2,3.2,Delivered,3514.83,1119.52,839.43,280.09,25.02,1,2026-01-01,Ahmedabad Hub,West,Gujarat,Customer_041,Retail,South
4968,2026-05-31,1,16,4.7,6.6,Delayed,2202.26,754.6,695.38,59.22,7.85,0,2026-06-06,Hyderabad Hub,South,Telangana,Customer_016,Retail,North
4969,2026-01-25,5,44,4.8,4.8,Delivered,1164.67,449.54,247.94,201.6,44.85,1,2026-01-29,Delhi Hub,North,Delhi,Customer_044,Enterprise,West
4970,2025-07-22,7,50,1.8,1.8,Delivered,1375.81,488.98,367.57,121.41,24.83,1,2025-07-23,Kolkata Hub,East,West Bengal,Customer_050,Retail,North
4971,2025-12-13,4,134,4.9,4.9,Delivered,5160.51,678.48,469.41,209.07,30.81,1,2025-12-17,Mumbai Hub,West,Maharashtra,Customer_134,Retail,South
4972,2025-10-07,8,18,4.2,4.2,Delivered,3176.31,594.3,334.35,259.95,43.74,1,2025-10-11,Ahmedabad Hub,West,Gujarat,Customer_018,E-commerce,South
4973,2026-01-24,6,147,3.0,3.0,Delivered,3069.99,848.05,560.89,287.16,33.86,1,2026-01-27,Pune Hub,West,Maharashtra,Customer_147,E-commerce,North
4974,2025-07-08,5,51,4.1,4.1,Delivered,1387.47,595.16,389.18,205.98,34.61,1,2025-07-12,Delhi Hub,North,Delhi,Customer_051,Enterprise,West
4975,2026-01-06,4,3,2.6,2.6,Delivered,3790.43,914.08,546.63,367.45,40.2,1,2026-01-08,Mumbai Hub,West,Maharashtra,Customer_003,Wholesale,South
4976,2025-12-22,4,89,4.7,4.7,Delivered,4059.32,401.79,257.15,144.64,36.0,1,2025-12-26,Mumbai Hub,West,Maharashtra,Customer_089,Enterprise,West
4977,2026-03-30,2,54,3.3,3.3,Delivered,135.37,672.06,454.14,217.92,32.43,1,2026-04-02,Bengaluru Hub,South,Karnataka,Customer_054,Enterprise,East
4978,2025-07-17,2,49,4.2,4.2,Delivered,1477.72,1844.77,1267.88,576.89,31.27,1,2025-07-21,Bengaluru Hub,South,Karnataka,Customer_049,E-commerce,East
4979,2025-09-28,7,28,2.5,2.5,Delivered,717.07,541.33,317.48,223.85,41.35,1,2025-09-30,Kolkata Hub,East,West Bengal,Customer_028,E-commerce,West
4980,2025-11-18,5,38,3.5,3.5,Delivered,499.43,346.92,241.68,105.24,30.34,1,2025-11-21,Delhi Hub,North,Delhi,Customer_038,Retail,West
4981,2025-11-22,8,28,4.2,4.2,Delivered,1416.03,467.92,287.38,180.54,38.58,1,2025-11-26,Ahmedabad Hub,West,Gujarat,Customer_028,E-commerce,West
4982,2025-12-13,7,32,3.5,3.5,Delivered,1910.03,256.51,151.54,104.97,40.92,1,2025-12-16,Kolkata Hub,East,West Bengal,Customer_032,Retail,South
4983,2026-06-02,5,41,3.8,3.8,Delivered,1819.96,380.51,240.75,139.76,36.73,1,2026-06-05,Delhi Hub,North,Delhi,Customer_041,Retail,South
4984,2025-09-16,3,36,2.4,5.2,Delayed,3321.22,812.67,666.2,146.47,18.02,0,2025-09-21,Chennai Hub,South,Tamil Nadu,Customer_036,Wholesale,North
4985,2026-03-19,1,103,3.5,3.5,Delivered,5045.74,823.01,650.11,172.9,21.01,1,2026-03-22,Hyderabad Hub,South,Telangana,Customer_103,Retail,East
4986,2025-12-10,1,36,2.4,2.4,Delivered,2774.08,827.22,625.49,201.73,24.39,1,2025-12-12,Hyderabad Hub,South,Telangana,Customer_036,Wholesale,North
4987,2025-07-14,8,107,3.2,3.2,Delivered,6011.93,626.64,480.22,146.42,23.37,1,2025-07-17,Ahmedabad Hub,West,Gujarat,Customer_107,E-commerce,East
4988,2026-02-24,5,126,2.7,4.9,Delayed,2370.28,245.5,181.7,63.8,25.99,0,2026-02-28,Delhi Hub,North,Delhi,Customer_126,E-commerce,West
4989,2025-09-10,2,87,3.0,3.0,Delivered,2979.6,203.36,135.31,68.05,33.46,1,2025-09-13,Bengaluru Hub,South,Karnataka,Customer_087,Wholesale,South
4990,2025-11-20,8,66,1.3,1.3,Delivered,1722.96,1264.56,836.65,427.91,33.84,1,2025-11-21,Ahmedabad Hub,West,Gujarat,Customer_066,E-commerce,South
4991,2026-05-06,6,138,3.2,3.2,Delivered,838.42,870.75,579.14,291.61,33.49,1,2026-05-09,Pune Hub,West,Maharashtra,Customer_138,Wholesale,West
4992,2026-04-09,7,70,3.1,5.0,Delayed,5177.27,598.65,455.8,142.85,23.86,0,2026-04-14,Kolkata Hub,East,West Bengal,Customer_070,Enterprise,North
4993,2026-03-26,3,79,1.5,1.5,Delivered,589.09,414.7,315.52,99.18,23.92,1,2026-03-27,Chennai Hub,South,Tamil Nadu,Customer_079,E-commerce,East
4994,2026-02-26,1,93,3.6,3.6,Delivered,2255.23,727.58,460.51,267.07,36.71,1,2026-03-01,Hyderabad Hub,South,Telangana,Customer_093,Wholesale,East
4995,2026-03-02,5,92,4.1,4.1,Delivered,826.63,519.57,347.38,172.19,33.14,1,2026-03-06,Delhi Hub,North,Delhi,Customer_092,Wholesale,East
4996,2025-12-10,2,22,3.5,3.5,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Bengaluru Hub,South,Karnataka,Customer_022,Retail,South
4997,2025-08-29,2,20,4.1,8.8,Delayed,3983.23,681.28,512.74,168.54,24.74,0,2025-09-06,Bengaluru Hub,South,Karnataka,Customer_020,Retail,West
4998,2025-07-06,2,33,2.6,2.6,Delivered,321.05,286.18,201.33,84.85,29.65,1,2025-07-08,Bengaluru Hub,South,Karnataka,Customer_033,Retail,East
4999,2026-01-13,7,143,3.0,3.0,Delivered,1259.66,997.86,796.54,201.32,20.18,1,2026-01-16,Kolkata Hub,East,West Bengal,Customer_143,E-commerce,North
5000,2025-08-27,6,135,3.3,3.3,Delivered,1405.67,890.45,686.74,203.71,22.88,1,2025-08-30,Pune Hub,West,Maharashtra,Customer_135,Enterprise,West
5001,2026-05-01,4,90,3.4,3.4,Delivered,3368.75,522.53,408.59,113.94,21.81,1,2026-05-04,Mumbai Hub,West,Maharashtra,Customer_090,E-commerce,South
5002,2026-02-02,8,50,1.0,4.9,Delayed,1868.46,853.58,702.56,151.02,17.69,0,2026-02-06,Ahmedabad Hub,West,Gujarat,Customer_050,Retail,North
5003,2025-07-26,7,10,2.2,4.3,Delayed,1268.14,341.05,253.44,87.61,25.69,0,2025-07-30,Kolkata Hub,East,West Bengal,Customer_010,Wholesale,North
5004,2026-04-29,6,79,4.3,4.3,Delivered,3015.96,608.1,336.51,271.59,44.66,1,2026-05-03,Pune Hub,West,Maharashtra,Customer_079,E-commerce,East
5005,2025-07-05,2,37,2.3,2.3,Delivered,1777.46,1414.03,793.19,620.84,43.91,1,2025-07-07,Bengaluru Hub,South,Karnataka,Customer_037,Retail,North
5006,2025-07-20,5,59,2.9,2.9,Delivered,906.17,1403.22,1026.6,376.62,26.84,1,2025-07-22,Delhi Hub,North,Delhi,Customer_059,Retail,South
5007,2026-01-14,8,88,3.1,3.1,Delivered,528.49,510.74,327.28,183.46,35.92,1,2026-01-17,Ahmedabad Hub,West,Gujarat,Customer_088,E-commerce,South
5008,2025-08-28,3,104,1.7,1.7,Delivered,893.7,583.75,416.44,167.31,28.66,1,2025-08-29,Chennai Hub,South,Tamil Nadu,Customer_104,E-commerce,South
5009,2026-02-27,6,63,4.9,9.8,Delayed,623.85,254.13,211.76,42.37,16.67,0,2026-03-08,Pune Hub,West,Maharashtra,Customer_063,Wholesale,North
5010,2025-11-23,5,21,3.2,3.2,Delivered,1814.53,1442.15,1146.47,295.68,20.5,1,2025-11-26,Delhi Hub,North,Delhi,Customer_021,E-commerce,North
5011,2026-03-30,7,104,2.3,2.3,Delivered,2301.92,257.62,187.59,70.03,27.18,1,2026-04-01,Kolkata Hub,East,West Bengal,Customer_104,E-commerce,South
5012,2026-03-06,7,79,3.9,3.9,Delivered,2012.82,347.48,276.48,71.0,20.43,1,2026-03-09,Kolkata Hub,East,West Bengal,Customer_079,E-commerce,East
5013,2025-07-14,8,37,2.9,2.9,Delivered,286.99,418.01,261.28,156.73,37.49,1,2025-07-16,Ahmedabad Hub,West,Gujarat,Customer_037,Retail,North
5014,2025-07-13,2,45,3.3,3.3,Delivered,5025.8,500.68,316.89,183.79,36.71,1,2025-07-16,Bengaluru Hub,South,Karnataka,Customer_045,Retail,South
5015,2025-08-13,3,142,4.7,7.0,Delayed,2766.78,688.62,558.63,129.99,18.88,0,2025-08-20,Chennai Hub,South,Tamil Nadu,Customer_142,Retail,South
5016,2025-07-19,1,43,2.6,2.6,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Hyderabad Hub,South,Telangana,Customer_043,Retail,East
5017,2025-09-01,1,116,4.5,4.5,Delivered,1755.96,478.81,325.65,153.16,31.99,1,2025-09-05,Hyderabad Hub,South,Telangana,Customer_116,Enterprise,North
5018,2026-02-24,7,85,2.8,2.8,Delivered,4021.06,993.67,758.2,235.47,23.7,1,2026-02-26,Kolkata Hub,East,West Bengal,Customer_085,Retail,South
5019,2026-06-02,5,84,3.3,3.3,Delivered,1407.18,444.62,323.93,120.69,27.14,1,2026-06-05,Delhi Hub,North,Delhi,Customer_084,Retail,West
5020,2025-10-08,3,3,3.5,5.9,Delayed,1015.14,558.49,387.2,171.29,30.67,0,2025-10-13,Chennai Hub,South,Tamil Nadu,Customer_003,Wholesale,South
